,id,province,country,name,slug,latitude,longitude
963,3327,22.0,6,Ayerbe,ayerbe,42.2749767,-0.6887537
964,5871,40.0,6,Ayllón,aylln,41.4193334,-3.3739218
965,62,2.0,6,Ayna,ayna,38.5531808,-2.0708457
966,7014,46.0,6,Ayora,ayora,39.0581746,-1.0578972
967,7590,49.0,6,Ayoó de Vidriales,ayo-de-vidriales,42.1285668,-6.0667175
968,5058,34.0,6,Ayuela,ayuela,42.6260596,-4.6604765
969,1825,12.0,6,Ayódar,aydar,39.9997674,-0.3760511
970,4645,31.0,6,Azagra,azagra,42.3078922,-1.8944739
971,6559,44.0,6,Azaila,azaila,41.2904666,-0.4952874
972,3328,22.0,6,Azanuy-Alins,azanuy-alins,41.9738001,0.3116778
973,3329,22.0,6,Azara,azara,42.0689435,-0.0314073
974,3148,20.0,6,Azkoitia,azkoitia,43.1782053,-2.3116402
975,3330,22.0,6,Azlor,azlor,42.0944552,-0.0439338
976,6070,41.0,6,Aznalcázar,aznalczar,37.3051742,-6.2484145
977,6071,41.0,6,Aznalcóllar,aznalcllar,37.5235392,-6.2695647
978,4058,26.0,6,Azofra,azofra,42.424174,-2.800831
979,9007,,3,Azores,,,
980,3149,20.0,6,Azpeitia,azpeitia,43.1839001,-2.2654657
981,643,6.0,6,Azuaga,azuaga,38.2596239,-5.6779162
982,7860,50.0,6,Azuara,azuara,41.2587677,-0.8684728
983,4646,31.0,6,Azuelo,azuelo,42.6084635,-2.3492512
984,2878,19.0,6,Azuqueca de Henares,azuqueca-de-henares,40.5650268,-3.268549
985,6783,45.0,6,Azután,azutn,39.7857591,-5.1271706
986,1826,12.0,6,Azuébar,azubar,39.8341951,-0.3704957
987,1808,12.0,6,Aín,an,39.9008615,-0.3407996
988,3300,22.0,6,Aínsa-Sobrarbe,ansa-sobrarbe,42.415556,0.1469093
989,3,1.0,6,Añana,aana,42.802352,-2.982607
990,5866,40.0,6,Añe,ae,41.0377398,-4.2961409
991,2050,14.0,6,Añora,aora,38.4109934,-4.8974616
992,4620,31.0,6,Añorbe,aorbe,42.6580501,-1.7146622
993,6780,45.0,6,Añover de Tajo,aover-de-tajo,39.9894491,-3.7647712
994,5361,37.0,6,Añover de Tormes,aover-de-tormes,41.1361608,-5.914971
995,7851,50.0,6,Añón de Moncayo,an-de-moncayo,41.7788184,-1.7212065
996,8559,,29,BRATISLAVA ,,,
997,5368,37.0,6,Babilafuente,babilafuente,40.9771627,-5.4255658
998,298,4.0,6,Bacares,bacares,37.2608284,-2.4547612
999,8535,3.0,6,Bacarot,,,
1000,8211,,12,Bad Waldsee,,,
1001,8817,,12,Bad Waldsee ,,,
1002,644,6.0,6,Badajoz,badajoz,38.8785967,-6.9702834
1003,875,8.0,6,Badalona,badalona,41.450137,2.2474195
1004,4059,26.0,6,Badarán,badarn,42.3673017,-2.8081811
1005,8216,,12,Baden-Wurtemberg,,,
1006,8722,,12,Baden-Wurtemberg ,,,
1007,876,8.0,6,Badia del Vallès,badia-del-valls,41.5087033,2.1148642
1008,6072,41.0,6,Badolatosa,badolatosa,37.3087121,-4.6728577
1009,7861,50.0,6,Badules,badules,41.1386283,-1.2541269
1010,2051,14.0,6,Baena,baena,37.6144133,-4.3260896
1011,3507,23.0,6,Baeza,baeza,37.9934329,-3.4692368
1012,877,8.0,6,Bagà,bag,42.2518827,1.8633638
1013,7862,50.0,6,Bagüés,bags,42.5494634,-0.9455563
1014,7248,47.0,6,Bahabón,bahabn,41.4813314,-4.2815384
1015,1198,9.0,6,Bahabón de Esgueva,bahabn-de-esgueva,41.8619883,-3.7292335
1016,2879,19.0,6,Baides,baides,41.0053417,-2.7847297
1017,3332,22.0,6,Bailo,bailo,42.51,-0.8113827
1018,3508,23.0,6,Bailén,bailn,38.0958814,-3.7748592
1019,5272,36.0,6,Baiona,baiona,42.1180915,-8.8495794
1020,3838,25.0,6,Baix Pallars,baix-pallars,42.3255556,1.0655556
1021,4647,31.0,6,Bakaiku,bakaiku,42.8924924,-2.1021317
1022,7479,48.0,6,Bakio,bakio,43.428793,-2.8084588
1023,3839,25.0,6,Balaguer,balaguer,41.7897038,0.805238
1024,63,2.0,6,Balazote,balazote,38.884078,-2.1508256
1025,3603,24.0,6,Balboa,balboa,42.706515,-6.9233073
1026,7863,50.0,6,Balconchán,balconchn,41.0868852,-1.4607227
1027,3333,22.0,6,Baldellou,baldellou,41.917936,0.5468061
1028,4214,27.0,6,Baleira,baleira,43.0016667,-7.2391667
1029,878,8.0,6,Balenyà,baleny,41.8163889,2.2363889
1030,3150,20.0,6,Baliarrain,baliarrain,43.069306,-2.1292347
1031,1965,13.0,6,Ballesteros de Calatrava,ballesteros-de-calatrava,38.837348,-3.9432725
1032,3334,22.0,6,Ballobar,ballobar,41.6220207,0.1911941
1033,7480,48.0,6,Balmaseda,balmaseda,43.1928663,-3.1969419
1034,158,3.0,6,Balones,balones,38.7368262,-0.3420584
1035,65,2.0,6,Balsa de Ves,balsa-de-ves,39.2644196,-1.1953436
1036,879,8.0,6,Balsareny,balsareny,41.86267,1.8733858
1037,5059,34.0,6,Baltanás,baltans,41.9371662,-4.2458303
1038,4879,32.0,6,Baltar,baltar,41.9497542,-7.7168062
1039,3335,22.0,6,Banastás,banasts,42.1811225,-0.4504838
1040,8950,,1,Banbury,,,
1041,8473,,1,Banbury ,,,
1042,4880,32.0,6,Bande,bande,42.0301856,-7.9763351
1043,8128,,1,Bangor,,,
1044,8208,,4,Bangor,,,
1045,8734,,1,Bangor ,,,
1046,8735,,4,Bangor ,,,
1047,801,7.0,6,Banyalbufar,banyalbufar,39.6952629,3.0175712
1048,159,3.0,6,Banyeres de Mariola,banyeres-de-mariola,38.7168534,-0.6558753
1049,6368,43.0,6,Banyeres del Penedès,banyeres-del-peneds,41.2796693,1.5833769
1050,2463,17.0,6,Banyoles,banyoles,42.1181191,2.7647475
1051,5060,34.0,6,Baquerín de Campos,baquern-de-campos,42.0160184,-4.7817799
1052,8181,28.0,6,Barajas,,,
1053,2239,16.0,6,Barajas de Melo,barajas-de-melo,40.1227307,-2.9158219
1054,7481,48.0,6,Barakaldo,barakaldo,43.2972222,-2.9916667
1055,4215,27.0,6,Baralla,baralla,42.8928557,-7.253127
1056,6190,42.0,6,Baraona,baraona,41.295329,-2.6574062
1057,4648,31.0,6,Barañain,baraain,42.8049184,-1.6855195
1058,8450,31.0,6,Barañáin,,,
1059,5370,37.0,6,Barbadillo,barbadillo,40.9320788,-5.881299
1060,1202,9.0,6,Barbadillo de Herreros,barbadillo-de-herreros,42.2148857,-3.1500547
1061,1203,9.0,6,Barbadillo del Mercado,barbadillo-del-mercado,42.0393095,-3.358344
1062,1204,9.0,6,Barbadillo del Pez,barbadillo-del-pez,42.119637,-3.2285374
1063,4882,32.0,6,Barbadás,barbads,42.2991651,-7.8875845
1064,5371,37.0,6,Barbalos,barbalos,40.6770255,-5.9431065
1065,4650,31.0,6,Barbarin,barbarin,42.6023301,-2.1022418
1066,3336,22.0,6,Barbastro,barbastro,42.0347969,0.1239805
1067,1770,11.0,6,Barbate,barbate,36.192816,-5.918903
1068,3840,25.0,6,Barbens,barbens,41.6776561,1.0149927
1069,6369,43.0,6,Barberà de la Conca,barber-de-la-conca,41.4130905,1.228101
1070,880,8.0,6,Barberà del Vallès,barber-del-valls,41.5159611,2.1247233
1071,5872,40.0,6,Barbolla,barbolla,41.325454,-3.6726885
1072,3337,22.0,6,Barbués,barbus,41.9796055,-0.419158
1073,3338,22.0,6,Barbuñales,barbuales,42.0253915,-0.0875083
1074,6191,42.0,6,Barca,barca,41.4562523,-2.6208587
1075,645,6.0,6,Barcarrota,barcarrota,38.5144132,-6.8490417
1076,881,8.0,6,Barcelona,barcelona,41.387917,2.1699187
1077,5372,37.0,6,Barceo,barceo,41.061234,-6.4518085
1078,2240,16.0,6,Barchín del Hoyo,barchn-del-hoyo,39.6647176,-2.0694529
1079,7249,47.0,6,Barcial de la Loma,barcial-de-la-loma,41.9502798,-5.2845978
1080,7591,49.0,6,Barcial del Barco,barcial-del-barco,41.9341977,-5.6641731
1081,6784,45.0,6,Barcience,barcience,39.9830898,-4.2337633
1082,6192,42.0,6,Barcones,barcones,41.2918691,-2.8164892
1083,7865,50.0,6,Bardallur,bardallur,41.6832499,-1.2123104
1084,5758,39.0,6,Bareyo,bareyo,43.4703058,-3.5966067
1085,6785,45.0,6,Bargas,bargas,39.9416284,-4.0189701
1086,4651,31.0,6,Bargota,bargota,42.5612754,-2.311974
1087,4652,31.0,6,Barillas,barillas,41.9710573,-1.6629193
1088,3605,24.0,6,Barjas,barjas,42.611208,-6.9787966
1089,5700,38.0,6,Barlovento,barlovento,28.827348,-17.8032559
1090,1827,12.0,6,Barracas,barracas,40.0157755,-0.6967063
1091,6563,44.0,6,Barrachina,barrachina,40.8976042,-1.1401606
1092,1568,10.0,6,Barrado,barrado,40.0849013,-5.8819548
1093,66,2.0,6,Barrax,barrax,39.0457273,-2.2001694
1094,4216,27.0,6,Barreiros,barreiros,43.5333333,-7.2333333
1095,7482,48.0,6,Barrika,barrika,43.406384,-2.962425
1096,1205,9.0,6,Barrio de Muñó,barrio-de-mu,42.1750227,-4.0072085
1097,2882,19.0,6,Barriopedro,barriopedro,40.7892184,-2.7537559
1098,1207,9.0,6,Barrios de Colina,barrios-de-colina,42.3961112,-3.4597878
1099,5273,36.0,6,Barro,barro,42.525,-8.64722
1100,398,5.0,6,Barromán,barromn,41.0650893,-4.9313915
1101,5373,37.0,6,Barruecopardo,barruecopardo,41.0725268,-6.6629353
1102,5062,34.0,6,Barruelo de Santullán,barruelo-de-santulln,42.9076748,-4.2872296
1103,7250,47.0,6,Barruelo del Valle,barruelo-del-valle,41.6742105,-5.0696441
1104,12,1.0,6,Barrundia,barrundia,42.9167,-2.49182
1105,7015,46.0,6,Barx,barx,39.0126236,-0.3010528
1106,7016,46.0,6,Barxeta,barxeta,39.0213202,-0.4157147
1107,4649,31.0,6,Barásoain,barsoain,42.6034786,-1.6464588
1108,4653,31.0,6,Basaburua,basaburua,43.0267,-1.77944
1109,5873,40.0,6,Basardilla,basardilla,41.0277216,-4.025467
1110,7483,48.0,6,Basauri,basauri,43.2221766,-2.8856681
1111,1208,9.0,6,Basconcillos del Tozo,basconcillos-del-tozo,42.7026763,-3.9895521
1112,1209,9.0,6,Bascuñana,bascuana,42.4254387,-3.0820173
1113,2241,16.0,6,Bascuñana de San Pedro,bascuana-de-san-pedro,40.2121046,-2.2284466
1114,8118,,1,Basingstoke,,,
1115,8457,,1,Basingstoke ,,,
1116,3842,25.0,6,Bassella,bassella,42.0110227,1.2883064
1117,6370,43.0,6,Batea,batea,41.0941184,0.3120051
1118,646,6.0,6,Baterno,baterno,38.9563262,-4.9114554
1119,4294,28.0,6,Batres,batres,40.2102936,-3.9223071
1120,3843,25.0,6,Bausen,bausen,42.834485,0.7167327
1121,300,4.0,6,Bayarque,bayarque,37.3309071,-2.4356596
1122,6193,42.0,6,Bayubas de Abajo,bayubas-de-abajo,41.526458,-2.8959908
1123,6194,42.0,6,Bayubas de Arriba,bayubas-de-arriba,41.5573548,-2.8862904
1124,299,4.0,6,Bayárcal,bayrcal,37.0311629,-2.9964688
1125,2693,18.0,6,Baza,baza,37.490651,-2.7744732
1126,4654,31.0,6,Baztan,baztan,43.2,-1.4667
1127,3331,22.0,6,Baélls,balls,41.9537657,0.4596325
1128,4060,26.0,6,Bañares,baares,42.4686406,-2.9116594
1129,5369,37.0,6,Bañobárez,baobrez,40.8511326,-6.6129073
1130,11,1.0,6,Baños de Ebro/Mañueta,baos-de-ebromaueta,42.5302903,-2.6791438
1131,4881,32.0,6,Baños de Molgas,baos-de-molgas,42.2416124,-7.6722307
1132,1567,10.0,6,Baños de Montemayor,baos-de-montemayor,40.3158257,-5.8593048
1133,4062,26.0,6,Baños de Rioja,baos-de-rioja,42.3348874,-2.7611477
1134,4061,26.0,6,Baños de Río Tobía,baos-de-ro-toba,42.3348874,-2.7611477
1135,2880,19.0,6,Baños de Tajo,baos-de-tajo,40.718269,-1.9712636
1136,1200,9.0,6,Baños de Valdearados,baos-de-valdearados,41.7698732,-3.5563132
1137,3509,23.0,6,Baños de la Encina,baos-de-la-encina,38.1713341,-3.7742584
1138,2881,19.0,6,Bañuelos,bauelos,41.2862009,-2.9142147
1139,1201,9.0,6,Bañuelos de Bureba,bauelos-de-bureba,42.5011062,-3.2807961
1140,6562,44.0,6,Bañón,ban,40.8392591,-1.1900154
1141,6564,44.0,6,Bea,bea,41.0365129,-1.1467318
1142,4884,32.0,6,Beade,beade,42.329724,-8.126065
1143,2242,16.0,6,Beamud,beamud,40.1866468,-1.8297746
1144,4885,32.0,6,Beariz,beariz,42.467797,-8.273106
1145,3227,21.0,6,Beas,beas,37.4259207,-6.7929882
1146,2694,18.0,6,Beas de Granada,beas-de-granada,37.2191625,-3.4817368
1147,2695,18.0,6,Beas de Guadix,beas-de-guadix,37.2793988,-3.2059762
1148,3510,23.0,6,Beas de Segura,beas-de-segura,38.2523755,-2.8898826
1149,3151,20.0,6,Beasain,beasain,43.0470761,-2.2046052
1150,399,5.0,6,Becedas,becedas,40.405034,-5.6348707
1151,400,5.0,6,Becedillas,becedillas,40.5373428,-5.3249238
1152,6565,44.0,6,Beceite,beceite,40.8310601,0.1795601
1153,4217,27.0,6,Becerreá,becerre,42.853407,-7.1621465
1154,5064,34.0,6,Becerril de Campos,becerril-de-campos,42.1085668,-4.6398765
1155,4295,28.0,6,Becerril de la Sierra,becerril-de-la-sierra,40.7163841,-3.989412
1156,7251,47.0,6,Becilla de Valderaduey,becilla-de-valderaduey,42.0989523,-5.2197411
1157,7484,48.0,6,Bedia,bedia,43.209374,-2.804965
1158,3511,23.0,6,Bedmar y Garcíez,bedmar-y-garcez,37.8226793,-3.4116988
1159,4218,27.0,6,Begonte,begonte,43.1453412,-7.6802041
1160,882,8.0,6,Begues,begues,41.3310099,1.9219869
1161,2465,17.0,6,Begur,begur,41.9537345,3.2081359
1162,3512,23.0,6,Begíjar,begjar,37.9845145,-3.5348297
1163,4655,31.0,6,Beintza-Labaien,beintza-labaien,43.0872791,-1.7425344
1164,4656,31.0,6,Beire,beire,42.4541197,-1.6214341
1165,302,4.0,6,Beires,beires,37.0120025,-2.7909276
1166,3152,20.0,6,Beizama,beizama,43.1341913,-2.2001131
1167,1828,12.0,6,Bejís,bejs,39.9108661,-0.7038683
1168,2052,14.0,6,Belalcázar,belalczar,38.5784345,-5.1671188
1169,4657,31.0,6,Belascoáin,belascoin,42.7561535,-1.8324995
1170,3153,20.0,6,Belauntza,belauntza,43.1352829,-2.0507054
1171,1210,9.0,6,Belbimbre,belbimbre,42.168708,-4.0123692
1172,7866,50.0,6,Belchite,belchite,41.3060963,-0.7543449
1173,5376,37.0,6,Beleña,belea,40.7511309,-5.6275494
1174,8127,,1,Belfast,,,
1175,8207,,4,Belfast,,,
1176,8600,,1,Belfast ,,,
1177,8305,,1,Belfast Y alredores,,,
1178,8740,,1,Belfast Y alredores ,,,
1179,3844,25.0,6,Belianes,belianes,41.5591185,1.0162851
1180,2243,16.0,6,Belinchón,belinchn,40.0472365,-3.0599926
1181,3847,25.0,6,Bell-lloc dUrgell,bell-lloc-durgell,41.6294011,0.7808905
1182,3845,25.0,6,Bellaguarda,bellaguarda,41.336977,0.7346494
1183,8371,8.0,6,Bellaterra,,,
1184,2466,17.0,6,Bellcaire dEmpordà,bellcaire-dempord,42.0792237,3.0960791
1185,3846,25.0,6,Bellcaire dUrgell,bellcaire-durgell,41.7574714,0.9065079
1186,3848,25.0,6,Bellmunt dUrgell,bellmunt-durgell,41.7727039,0.9525583
1187,6371,43.0,6,Bellmunt del Priorat,bellmunt-del-priorat,41.1630819,0.7666381
1188,6566,44.0,6,Bello,bello,40.9222803,-1.4994187
1189,883,8.0,6,Bellprat,bellprat,41.5172494,1.4334585
1190,3849,25.0,6,Bellpuig,bellpuig,41.6260709,1.0092164
1191,7018,46.0,6,Bellreguard,bellreguard,38.9456475,-0.1641707
1192,6372,43.0,6,Bellvei,bellvei,41.2399203,1.5772767
1193,3850,25.0,6,Bellver de Cerdanya,bellver-de-cerdanya,42.3701531,1.7782706
1194,9038,25.0,6,Bellvis,,,
1195,3851,25.0,6,Bellvís,bellvs,41.6734901,0.8210204
1196,7019,46.0,6,Bellús,bells,38.945289,-0.4873113
1197,2053,14.0,6,Belmez,belmez,38.2723355,-5.208753
1198,2244,16.0,6,Belmonte,belmonte,39.5594134,-2.7083705
1199,5065,34.0,6,Belmonte de Campos,belmonte-de-campos,41.9430812,-4.9878064
1200,7867,50.0,6,Belmonte de Gracián,belmonte-de-gracin,41.3159074,-1.5458995
1201,4971,33.0,6,Belmonte de Miranda,belmonte-de-miranda,43.2825284,-6.2189048
1202,6567,44.0,6,Belmonte de San José,belmonte-de-san-jos,40.8739493,-0.0630138
1203,4296,28.0,6,Belmonte de Tajo,belmonte-de-tajo,40.1336417,-3.3396544
1204,2245,16.0,6,Belmontejo,belmontejo,39.8204236,-2.3449609
1205,1211,9.0,6,Belorado,belorado,42.4204081,-3.1897961
1206,3340,22.0,6,Belver de Cinca,belver-de-cinca,41.6897315,0.1784385
1207,7592,49.0,6,Belver de los Montes,belver-de-los-montes,41.7226423,-5.4508511
1208,1569,10.0,6,Belvís de Monroy,belvs-de-monroy,39.8175921,-5.6072209
1209,6786,45.0,6,Belvís de la Jara,belvs-de-la-jara,39.7600824,-4.9492815
1210,3607,24.0,6,Bembibre,bembibre,42.6157134,-6.4164503
1211,3341,22.0,6,Benabarre,benabarre,42.106348,0.4792285
1212,6073,41.0,6,Benacazón,benacazn,37.3534261,-6.1990049
1213,4478,29.0,6,Benadalid,benadalid,36.6057677,-5.2689387
1214,7252,47.0,6,Benafarces,benafarces,41.6208179,-5.2926207
1215,1829,12.0,6,Benafer,benafer,39.9355447,-0.5767506
1216,1830,12.0,6,Benafigos,benafigos,40.2772125,-0.209237
1217,7021,46.0,6,Benaguasil,benaguasil,39.591467,-0.5890565
1218,7020,46.0,6,Benagéber,benagber,39.7069088,-1.1007584
1219,303,4.0,6,Benahadux,benahadux,36.9258636,-2.4556826
1220,8447,29.0,6,Benahavis,,,
1221,4479,29.0,6,Benahavís,benahavs,36.5244648,-5.0463051
1222,8177,29.0,6,Benajarafe,,,
1223,4480,29.0,6,Benalauría,benalaura,36.5940241,-5.2611631
1224,4481,29.0,6,Benalmádena,benalmdena,36.595234,-4.5733681
1225,1772,11.0,6,Benalup-Casas Viejas,benalup-casas-viejas,36.3428388,-5.8094
1226,2696,18.0,6,Benalúa,benala,37.4275815,-3.6834733
1227,2697,18.0,6,Benalúa de las Villas,benala-de-las-villas,37.4275815,-3.6834733
1228,4482,29.0,6,Benamargosa,benamargosa,36.8320781,-4.1923899
1229,2698,18.0,6,Benamaurel,benamaurel,37.6091333,-2.6992135
1230,2054,14.0,6,Benamejí,benamej,37.2673212,-4.5404178
1231,4483,29.0,6,Benamocarra,benamocarra,36.7912043,-4.1599681
1232,1773,11.0,6,Benaocaz,benaocaz,36.6995191,-5.4212627
1233,4484,29.0,6,Benaoján,benaojn,36.7187433,-5.2531504
1234,4485,29.0,6,Benarrabá,benarrab,36.5516928,-5.2768323
1235,1831,12.0,6,Benasal,benasal,40.3782842,-0.1371356
1236,160,3.0,6,Benasau,benasau,38.6911434,-0.3437617
1237,3342,22.0,6,Benasque,benasque,42.6051405,0.5239731
1238,3514,23.0,6,Benatae,benatae,38.3525665,-2.6508658
1239,3852,25.0,6,Benavent de Segrià,benavent-de-segri,41.6962586,0.633923
1240,7593,49.0,6,Benavente,benavente,42.0030231,-5.6740806
1241,3608,24.0,6,Benavides,benavides,42.5,-5.9
1242,7022,46.0,6,Benavites,benavites,39.7405388,-0.2573594
1243,7594,49.0,6,Benegiles,benegiles,41.6267886,-5.6352299
1244,161,3.0,6,Beneixama,beneixama,38.6999523,-0.7661394
1245,7023,46.0,6,Beneixida,beneixida,39.0572183,-0.5489059
1246,162,3.0,6,Benejúzar,benejzar,38.0783908,-0.8384452
1247,7024,46.0,6,Benetússer,benetsser,39.4246532,-0.3974029
1248,163,3.0,6,Benferri,benferri,38.1406299,-0.9632033
1249,164,3.0,6,Beniarbeig,beniarbeig,38.8231197,-0.0020653
1250,165,3.0,6,Beniardá,beniard,38.6837253,-0.2160712
1251,7025,46.0,6,Beniarjó,beniarj,38.9322929,-0.1874941
1252,166,3.0,6,Beniarrés,beniarrs,38.8195195,-0.3782794
1253,7026,46.0,6,Beniatjar,beniatjar,38.8479782,-0.41688
1254,1832,12.0,6,Benicarló,benicarl,40.4187046,0.4231017
1255,1833,12.0,6,Benicasim/Benicàssim,benicasimbenicssim,40.0563175,0.0656539
1256,8202,12.0,6,Benicassim,,,
1257,7027,46.0,6,Benicolet,benicolet,38.9190992,-0.3469744
1258,7028,46.0,6,Benicull de Xúquer,benicull-de-xquer,39.1863924,-0.3858408
1259,167,3.0,6,Benidoleig,benidoleig,38.7938643,-0.0281963
1260,168,3.0,6,Benidorm,benidorm,38.5370431,-0.1290771
1261,4568,30.0,6,Beniel,beniel,38.0459117,-1.0018935
1262,7030,46.0,6,Benifairó de la Valldigna,benifair-de-la-valldigna,39.0537961,-0.3022293
1263,7031,46.0,6,Benifairó de les Valls,benifair-de-les-valls,39.7267038,-0.2698895
1264,7029,46.0,6,Benifaió,benifai,39.2852448,-0.4270781
1265,6373,43.0,6,Benifallet,benifallet,40.9746158,0.5170919
1266,169,3.0,6,Benifallim,benifallim,38.662793,-0.4003207
1267,170,3.0,6,Benifato,benifato,38.6740558,-0.2300378
1268,7032,46.0,6,Beniflá,benifl,38.9279704,-0.1886494
1269,171,3.0,6,Benigembla,benigembla,38.7560615,-0.1102239
1270,7033,46.0,6,Benigánim,benignim,38.9438084,-0.4439618
1271,172,3.0,6,Benijófar,benijfar,38.0781042,-0.73795
1272,173,3.0,6,Benilloba,benilloba,38.7002343,-0.3904273
1273,174,3.0,6,Benillup,benillup,38.7534784,-0.3789057
1274,175,3.0,6,Benimantell,benimantell,38.6744328,-0.207443
1275,176,3.0,6,Benimarfull,benimarfull,38.7751037,-0.3934855
1276,177,3.0,6,Benimassot,benimassot,38.7490657,-0.2923697
1277,178,3.0,6,Benimeli,benimeli,38.822946,-0.0417273
1278,7034,46.0,6,Benimodo,benimodo,39.2134558,-0.52738
1279,7035,46.0,6,Benimuslem,benimuslem,39.1314741,-0.4928766
1280,7036,46.0,6,Beniparrell,beniparrell,39.3811287,-0.4126262
1281,7037,46.0,6,Benirredrà,benirredr,38.9610964,-0.1935661
1282,8445,46.0,6,Benisano,,,
1283,7038,46.0,6,Benisanó,benisan,39.61292,-0.5767823
1284,179,3.0,6,Benissa,benissa,38.7162314,0.0533722
1285,6374,43.0,6,Benissanet,benissanet,41.0570463,0.6343785
1286,7039,46.0,6,Benissoda,benissoda,38.8327035,-0.5308933
1287,7040,46.0,6,Benisuera,benisuera,38.9131142,-0.4780543
1288,304,4.0,6,Benitagla,benitagla,37.2312432,-2.2391067
1289,305,4.0,6,Benizalón,benizaln,37.2117466,-2.2416847
1290,1834,12.0,6,Benlloch,benlloch,40.2107383,0.0270846
1291,1570,10.0,6,Benquerencia,benquerencia,39.3101255,-6.0843497
1292,647,6.0,6,Benquerencia de la Serena,benquerencia-de-la-serena,38.6991684,-5.4944199
1293,306,4.0,6,Bentarique,bentarique,36.9865206,-2.6194202
1294,3609,24.0,6,Benuza,benuza,42.3984987,-6.7113458
1295,4658,31.0,6,Bera,bera,43.2806874,-1.6826992
1296,8536,39.0,6,Beranga,,,
1297,7485,48.0,6,Berango,berango,43.3658988,-2.9963564
1298,13,1.0,6,Berantevilla,berantevilla,42.6824495,-2.8604015
1299,3154,20.0,6,Berastegi,berastegi,43.1240291,-1.9794258
1300,6195,42.0,6,Beratón,beratn,41.7163538,-1.8109706
1301,3343,22.0,6,Berbegal,berbegal,41.9613408,-0.0015523
1302,1212,9.0,6,Berberana,berberana,42.9198823,-3.0600726
1303,4659,31.0,6,Berbinzana,berbinzana,42.5266108,-1.834007
1304,4063,26.0,6,Berceo,berceo,42.3381914,-2.8524985
1305,7253,47.0,6,Bercero,bercero,41.5643464,-5.0559437
1306,7254,47.0,6,Berceruelo,berceruelo,41.5795819,-5.0334195
1307,8515,18.0,6,Berchules,,,
1308,5874,40.0,6,Bercial,bercial,40.9067869,-4.4366687
1309,401,5.0,6,Bercial de Zapardiel,bercial-de-zapardiel,41.0464252,-4.9693014
1310,3610,24.0,6,Bercianos del Páramo,bercianos-del-pramo,42.3808059,-5.7033395
1311,3611,24.0,6,Bercianos del Real Camino,bercianos-del-real-camino,42.387604,-5.1443884
1312,5875,40.0,6,Bercimuel,bercimuel,41.3994863,-3.5708523
1313,7868,50.0,6,Berdejo,berdejo,41.5609872,-1.9444593
1314,884,8.0,6,Berga,berga,42.1014409,1.8437996
1315,3155,20.0,6,Bergara,bergara,43.1182174,-2.4133584
1316,4064,26.0,6,Bergasa,bergasa,42.2521445,-2.1329393
1317,4065,26.0,6,Bergasillas Bajera,bergasillas-bajera,42.2448905,-2.158813
1318,6568,44.0,6,Berge,berge,40.8569124,-0.426644
1319,2127,15.0,6,Bergondo,bergondo,43.3166667,-8.2333333
1320,8162,31.0,6,Beriain,,,
1321,4660,31.0,6,Beriáin,beriin,42.7337949,-1.6453334
1322,307,4.0,6,Berja,berja,36.8464402,-2.9494252
1323,8995,,1,Berkshire,,,
1324,8549,,1,Berkshire ,,,
1325,648,6.0,6,Berlanga,berlanga,38.2827241,-5.8291814
1326,6196,42.0,6,Berlanga de Duero,berlanga-de-duero,41.4651951,-2.8613126
1327,3612,24.0,6,Berlanga del Bierzo,berlanga-del-bierzo,42.7311956,-6.6042037
1328,1213,9.0,6,Berlangas de Roa,berlangas-de-roa,41.6894033,-3.8741701
1329,8937,,12,Berlin,,,
1330,8904,,12,Berlín/Dortmund,,,
1331,8877,,12,Berlín/Dortmund ,,,
1332,5377,37.0,6,Bermellar,bermellar,40.9988041,-6.6711546
1333,7486,48.0,6,Bermeo,bermeo,43.4204219,-2.7221583
1334,7595,49.0,6,Bermillo de Sayago,bermillo-de-sayago,41.3669043,-6.1120853
1335,5876,40.0,6,Bernardos,bernardos,41.1284563,-4.3508894
1336,14,1.0,6,Bernedo,bernedo,42.6266842,-2.4975323
1337,2883,19.0,6,Berninches,berninches,40.5716015,-2.8010924
1338,5877,40.0,6,Bernuy de Porreros,bernuy-de-porreros,41.0005579,-4.1164597
1339,403,5.0,6,Bernuy-Zapardiel,bernuy-zapardiel,40.9759833,-4.9439452
1340,7487,48.0,6,Berriatua,berriatua,43.3166667,-2.4666667
1341,4661,31.0,6,Berrioplano,berrioplano,42.8523906,-1.6925347
1342,4662,31.0,6,Berriozar,berriozar,42.8362343,-1.6749298
1343,7488,48.0,6,Berriz,berriz,43.1700169,-2.5751969
1344,3156,20.0,6,Berrobi,berrobi,43.1454785,-2.0263738
1345,3228,21.0,6,Berrocal,berrocal,37.6088785,-6.5424931
1346,5378,37.0,6,Berrocal de Huebra,berrocal-de-huebra,40.7179224,-5.9995147
1347,5379,37.0,6,Berrocal de Salvatierra,berrocal-de-salvatierra,40.6333276,-5.6893167
1348,1571,10.0,6,Berrocalejo,berrocalejo,39.8195496,-5.3501972
1349,404,5.0,6,Berrocalejo de Aragona,berrocalejo-de-aragona,40.6941571,-4.5943441
1350,7255,47.0,6,Berrueces,berrueces,41.9455735,-5.0970331
1351,7869,50.0,6,Berrueco,berrueco,40.9907881,-1.4669135
1352,4663,31.0,6,Bertizarana,bertizarana,43.1341128,-1.627507
1353,1572,10.0,6,Berzocana,berzocana,39.4372354,-5.462021
